City mpg,Classification,Driveline,Fuel Type,Highway mpg,Horsepower,Hybrid,ID,Make,Model Year,Year
13,Automatic transmission,Rear-wheel drive,Gasoline,20,518,FALSE,2010 Mercedes-Benz E63 AMG,AMG,2010 Mercedes-Benz E-Class Sedan,2010
18,Manual transmission,Rear-wheel drive,Gasoline,28,230,FALSE,2010 BMW 328i Coup,BMW Motorrad,2010 BMW 3 Series Coup,2010
17,Automatic transmission,All-wheel drive,Gasoline,25,300,FALSE,2010 BMW 335i xDrive Coup AT,BMW,2010 BMW 3 Series Coup,2010
17,Manual transmission,All-wheel drive,Gasoline,25,230,FALSE,2010 BMW 328i xDrive Coup,BMW Motorrad,2010 BMW 3 Series Coup,2010
17,Automatic transmission,Rear-wheel drive,Gasoline,26,300,FALSE,2010 BMW 335i Coup AT,BMW,2010 BMW 3 Series Coup,2010
17,Manual transmission,Rear-wheel drive,Gasoline,26,300,FALSE,2010 BMW 335i Coup,BMW,2010 BMW 3 Series Coup,2010
18,Automatic transmission,Rear-wheel drive,Gasoline,28,230,FALSE,2010 BMW 328i Coup AT,BMW Motorrad,2010 BMW 3 Series Coup,2010
17,Automatic transmission,All-wheel drive,Gasoline,25,230,FALSE,2010 BMW 328i xDrive Coup AT,BMW Motorrad,2010 BMW 3 Series Coup,2010
16,Manual transmission,All-wheel drive,Gasoline,25,300,FALSE,2010 BMW 335i xDrive Coup,BMW,2010 BMW 3 Series Coup,2010
14,Manual transmission,Rear-wheel drive,Gasoline,21,638,FALSE,2012 Chevrolet Corvette ZR1 1ZR,Chevrolet,2012 Chevrolet Corvette ZR1,2012
14,Manual transmission,Rear-wheel drive,Gasoline,21,638,FALSE,2012 Chevrolet Corvette ZR1 3ZR,Chevrolet,2012 Chevrolet Corvette ZR1,2012
14,Manual transmission,Rear-wheel drive,Gasoline,20,638,FALSE,2011 Chevrolet Corvette ZR1 1ZR,Chevrolet,2011 Chevrolet Corvette ZR1,2011
14,Manual transmission,Rear-wheel drive,Gasoline,20,638,FALSE,2011 Chevrolet Corvette ZR1 3ZR,Chevrolet,2011 Chevrolet Corvette ZR1,2011
14,Manual transmission,Rear-wheel drive,Gasoline,20,638,FALSE,2010 Chevrolet Corvette ZR1 1ZR,Chevrolet,2010 Chevrolet Corvette ZR1,2010
14,Manual transmission,Rear-wheel drive,Gasoline,20,638,FALSE,2010 Chevrolet Corvette ZR1 3ZR,Chevrolet,2010 Chevrolet Corvette ZR1,2010
21,Manual transmission,Front-wheel drive,Gasoline,28,200,FALSE,2011 Nissan Sentra SE-R Spec V,Nissan,2011 Nissan Sentra,2011
24,Manual transmission,Front-wheel drive,Gasoline,31,140,FALSE,2011 Nissan Sentra 2.0,Nissan,2011 Nissan Sentra,2011
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2012 Chevrolet Corvette Grand Sport Coupe 1LT,Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe,2012
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2012 Chevrolet Corvette Grand Sport Coupe 1LT AT,Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe,2012
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2012 Chevrolet Corvette Grand Sport Coupe 2LT,Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe,2012
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2012 Chevrolet Corvette Grand Sport Coupe 2LT AT,Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe,2012
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2012 Chevrolet Corvette Grand Sport Coupe 3LT,Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe,2012
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2012 Chevrolet Corvette Grand Sport Coupe 3LT AT,Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe,2012
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2012 Chevrolet Corvette Grand Sport Coupe 4LT,Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe,2012
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2012 Chevrolet Corvette Grand Sport Coupe 4LT AT,Chevrolet,2012 Chevrolet Corvette Grand Sport Coupe,2012
18,Automatic transmission,All-wheel drive,Gasoline,27,300,FALSE,2011 BMW 335i xDrive Coup AT,BMW,2011 BMW 3 Series Coup,2011
18,Automatic transmission,Rear-wheel drive,Gasoline,28,230,FALSE,2011 BMW 328i Coup AT,BMW Motorrad,2011 BMW 3 Series Coup,2011
17,Manual transmission,All-wheel drive,Gasoline,25,230,FALSE,2011 BMW 328i xDrive Coup,BMW Motorrad,2011 BMW 3 Series Coup,2011
19,Automatic transmission,Rear-wheel drive,Gasoline,28,300,FALSE,2011 BMW 335i Coup AT,BMW,2011 BMW 3 Series Coup,2011
18,Manual transmission,Rear-wheel drive,Gasoline,28,230,FALSE,2011 BMW 328i Coup,BMW Motorrad,2011 BMW 3 Series Coup,2011
17,Automatic transmission,All-wheel drive,Gasoline,26,230,FALSE,2011 BMW 328i xDrive Coup AT,BMW Motorrad,2011 BMW 3 Series Coup,2011
18,Manual transmission,Rear-wheel drive,Gasoline,26,320,FALSE,2011 BMW 335is Coup,BMW,2011 BMW 3 Series Coup,2011
19,Manual transmission,All-wheel drive,Gasoline,26,300,FALSE,2011 BMW 335i xDrive Coup,BMW,2011 BMW 3 Series Coup,2011
19,Manual transmission,Rear-wheel drive,Gasoline,28,300,FALSE,2011 BMW 335i Coup,BMW,2011 BMW 3 Series Coup,2011
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2011 Chevrolet Corvette Grand Sport Coupe 1LT,Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2011 Chevrolet Corvette Grand Sport Coupe 1LT AT,Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe,2011
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2011 Chevrolet Corvette Grand Sport Coupe 2LT,Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2011 Chevrolet Corvette Grand Sport Coupe 2LT AT,Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe,2011
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2011 Chevrolet Corvette Grand Sport Coupe 3LT,Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2011 Chevrolet Corvette Grand Sport Coupe 3LT AT,Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe,2011
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2011 Chevrolet Corvette Grand Sport Coupe 4LT,Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2011 Chevrolet Corvette Grand Sport Coupe 4LT AT,Chevrolet,2011 Chevrolet Corvette Grand Sport Coupe,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,23,382,FALSE,2011 Mercedes-Benz E550 Sedan,Mercedes,2011 Mercedes-Benz E-Class Sedan,2011
15,Automatic transmission,All-wheel drive,Gasoline,23,382,FALSE,2011 Mercedes-Benz E550 4Matic Sedan,Mercedes,2011 Mercedes-Benz E-Class Sedan,2011
17,Automatic transmission,Rear-wheel drive,Gasoline,24,268,FALSE,2011 Mercedes-Benz E350 Sedan,Mercedes,2011 Mercedes-Benz E-Class Sedan,2011
13,Automatic transmission,Rear-wheel drive,Gasoline,20,518,FALSE,2011 Mercedes-Benz E63 AMG,AMG,2011 Mercedes-Benz E-Class Sedan,2011
22,Automatic transmission,Rear-wheel drive,Diesel fuel,33,210,FALSE,2011 Mercedes-Benz E350 BlueTEC Sedan,Mercedes,2011 Mercedes-Benz E-Class Sedan,2011
17,Automatic transmission,All-wheel drive,Gasoline,24,268,FALSE,2011 Mercedes-Benz E350 4Matic Sedan,Mercedes,2011 Mercedes-Benz E-Class Sedan,2011
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2010 Chevrolet Corvette Grand Sport Coupe 1LT,Chevrolet,2010 Chevrolet Corvette Grand Sport Coupe,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2010 Chevrolet Corvette Grand Sport Coupe 1LT AT,Chevrolet,2010 Chevrolet Corvette Grand Sport Coupe,2010
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2010 Chevrolet Corvette Grand Sport Coupe 2LT,Chevrolet,2010 Chevrolet Corvette Grand Sport Coupe,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2010 Chevrolet Corvette Grand Sport Coupe 2LT AT,Chevrolet,2010 Chevrolet Corvette Grand Sport Coupe,2010
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2010 Chevrolet Corvette Grand Sport Coupe 3LT,Chevrolet,2010 Chevrolet Corvette Grand Sport Coupe,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2010 Chevrolet Corvette Grand Sport Coupe 3LT AT,Chevrolet,2010 Chevrolet Corvette Grand Sport Coupe,2010
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2010 Chevrolet Corvette Grand Sport Coupe 4LT,Chevrolet,2010 Chevrolet Corvette Grand Sport Coupe,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2010 Chevrolet Corvette Grand Sport Coupe 4LT AT,Chevrolet,2010 Chevrolet Corvette Grand Sport Coupe,2010
16,Automatic transmission,All-wheel drive,Gasoline,23,268,FALSE,2011 Mercedes-Benz E350 4Matic Wagon,Mercedes,2011 Mercedes-Benz E-Class Wagon,2011
11,Automatic transmission,Four-wheel drive,Gasoline,15,382,FALSE,2010 Mercedes-Benz G550,Mercedes,2010 Mercedes-Benz G-Class,2010
11,Automatic transmission,Four-wheel drive,Gasoline,15,500,FALSE,2010 Mercedes-Benz G55 AMG,Mercedes-AMG,2010 Mercedes-Benz G-Class,2010
11,Automatic transmission,Four-wheel drive,Gasoline,15,382,FALSE,2011 Mercedes-Benz G550,Mercedes,2011 Mercedes-Benz G-Class,2011
11,Automatic transmission,All-wheel drive,Gasoline,13,500,FALSE,2011 Mercedes-Benz G55 4Matic AMG,Mercedes-AMG,2011 Mercedes-Benz G-Class,2011
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2012 Chevrolet Corvette Grand Sport Convertible 1LT,Chevrolet,2012 Chevrolet Corvette Grand Sport Convertible,2012
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2012 Chevrolet Corvette Grand Sport Convertible 1LT AT,Chevrolet,2012 Chevrolet Corvette Grand Sport Convertible,2012
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2012 Chevrolet Corvette Grand Sport Convertible 2LT,Chevrolet,2012 Chevrolet Corvette Grand Sport Convertible,2012
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2012 Chevrolet Corvette Grand Sport Convertible 2LT AT,Chevrolet,2012 Chevrolet Corvette Grand Sport Convertible,2012
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2012 Chevrolet Corvette Grand Sport Convertible 3LT,Chevrolet,2012 Chevrolet Corvette Grand Sport Convertible,2012
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2012 Chevrolet Corvette Grand Sport Convertible 3LT AT,Chevrolet,2012 Chevrolet Corvette Grand Sport Convertible,2012
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2012 Chevrolet Corvette Grand Sport Convertible 4LT,Chevrolet,2012 Chevrolet Corvette Grand Sport Convertible,2012
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2012 Chevrolet Corvette Grand Sport Convertible 4LT AT,Chevrolet,2012 Chevrolet Corvette Grand Sport Convertible,2012
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2011 Chevrolet Corvette Grand Sport Convertible 1LT,Chevrolet,2011 Chevrolet Corvette Grand Sport Convertible,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2011 Chevrolet Corvette Grand Sport Convertible 1LT AT,Chevrolet,2011 Chevrolet Corvette Grand Sport Convertible,2011
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2011 Chevrolet Corvette Grand Sport Convertible 2LT,Chevrolet,2011 Chevrolet Corvette Grand Sport Convertible,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2011 Chevrolet Corvette Grand Sport Convertible 2LT AT,Chevrolet,2011 Chevrolet Corvette Grand Sport Convertible,2011
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2011 Chevrolet Corvette Grand Sport Convertible 3LT,Chevrolet,2011 Chevrolet Corvette Grand Sport Convertible,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2011 Chevrolet Corvette Grand Sport Convertible 3LT AT,Chevrolet,2011 Chevrolet Corvette Grand Sport Convertible,2011
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2011 Chevrolet Corvette Grand Sport Convertible 4LT,Chevrolet,2011 Chevrolet Corvette Grand Sport Convertible,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2011 Chevrolet Corvette Grand Sport Convertible 4LT AT,Chevrolet,2011 Chevrolet Corvette Grand Sport Convertible,2011
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2010 Chevrolet Corvette Grand Sport Convertible 1LT,Chevrolet,2010 Chevrolet Corvette Grand Sport Convertible,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2010 Chevrolet Corvette Grand Sport Convertible 1LT AT,Chevrolet,2010 Chevrolet Corvette Grand Sport Convertible,2010
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2010 Chevrolet Corvette Grand Sport Convertible 2LT,Chevrolet,2010 Chevrolet Corvette Grand Sport Convertible,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2010 Chevrolet Corvette Grand Sport Convertible 2LT AT,Chevrolet,2010 Chevrolet Corvette Grand Sport Convertible,2010
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2010 Chevrolet Corvette Grand Sport Convertible 3LT,Chevrolet,2010 Chevrolet Corvette Grand Sport Convertible,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2010 Chevrolet Corvette Grand Sport Convertible 1LT AT,Chevrolet,2010 Chevrolet Corvette Grand Sport Convertible,2010
16,Manual transmission,Rear-wheel drive,Gasoline,26,430,FALSE,2010 Chevrolet Corvette Grand Sport Convertible 4LT,Chevrolet,2010 Chevrolet Corvette Grand Sport Convertible,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,25,430,FALSE,2010 Chevrolet Corvette Grand Sport Convertible 4LT AT,Chevrolet,2010 Chevrolet Corvette Grand Sport Convertible,2010
16,Manual transmission,Rear-wheel drive,Gasoline,26,270,FALSE,2010 Cadillac CTS Sport Sedan,Cadillac,2010 Cadillac CTS Sport Sedan,2010
18,Automatic transmission,All-wheel drive,Gasoline,27,270,FALSE,2010 Cadillac CTS Sport Sedan AWD,Cadillac,2010 Cadillac CTS Sport Sedan,2010
14,Automatic transmission,Rear-wheel drive,Gasoline,18,403,FALSE,2011 Cadillac Escalade ESV,Cadillac,2011 Cadillac Escalade ESV,2011
16,Manual transmission,Rear-wheel drive,Gasoline,26,270,FALSE,2010 Cadillac CTS Sport Sedan Luxury,Cadillac,2010 Cadillac CTS Sport Sedan,2010
18,Automatic transmission,All-wheel drive,Gasoline,27,270,FALSE,2010 Cadillac CTS Sport Sedan Luxury AWD,Cadillac,2010 Cadillac CTS Sport Sedan,2010
18,Automatic transmission,Rear-wheel drive,Gasoline,27,270,FALSE,2010 Cadillac CTS Sport Sedan Performance,Cadillac,2010 Cadillac CTS Sport Sedan,2010
18,Automatic transmission,All-wheel drive,Gasoline,27,270,FALSE,2010 Cadillac CTS Sport Sedan Performance AWD,Cadillac,2010 Cadillac CTS Sport Sedan,2010
16,Manual transmission,Rear-wheel drive,Gasoline,25,304,FALSE,2010 Cadillac CTS Sport Sedan 3.6L Performance MT,Cadillac,2010 Cadillac CTS Sport Sedan,2010
18,Automatic transmission,All-wheel drive,Gasoline,27,304,FALSE,2010 Cadillac CTS Sport Sedan 3.6L Performance AWD,Cadillac,2010 Cadillac CTS Sport Sedan,2010
16,Manual transmission,Rear-wheel drive,Gasoline,25,304,FALSE,2010 Cadillac CTS Sport Sedan Premium MT,Cadillac,2010 Cadillac CTS Sport Sedan,2010
18,Automatic transmission,All-wheel drive,Gasoline,27,304,FALSE,2010 Cadillac CTS Sport Sedan Premium AWD,Cadillac,2010 Cadillac CTS Sport Sedan,2010
18,Automatic transmission,Rear-wheel drive,Gasoline,27,304,FALSE,2010 Cadillac CTS Sport Sedan 3.6L Performance,Cadillac,2010 Cadillac CTS Sport Sedan,2010
18,Automatic transmission,Rear-wheel drive,Gasoline,27,304,FALSE,2010 Cadillac CTS Sport Sedan Premium,Cadillac,2010 Cadillac CTS Sport Sedan,2010
17,Manual transmission,All-wheel drive,Gasoline,23,291,FALSE,2011 Mitsubishi Lancer Evolution GSR,Mitsubishi,2011 Mitsubishi Lancer Evolution,2011
16,Manual transmission,All-wheel drive,Gasoline,22,291,FALSE,2010 Mitsubishi Lancer Evolution GSR,Mitsubishi,2010 Mitsubishi Lancer Evolution,2010
24,Manual transmission,Front-wheel drive,Gasoline,32,148,FALSE,2011 Mitsubishi Lancer Sportback ES,Mitsubishi,2011 Mitsubishi Lancer Sportback,2011
22,Manual transmission,Front-wheel drive,Gasoline,31,168,FALSE,2011 Mitsubishi Lancer Sportback GTS,Mitsubishi,2011 Mitsubishi Lancer Sportback,2011
20,Manual transmission,Front-wheel drive,Gasoline,27,168,FALSE,2010 Mitsubishi Lancer Sportback GTS,Mitsubishi,2010 Mitsubishi Lancer Sportback,2010
19,Automatic transmission,Front-wheel drive,Gasoline,26,230,FALSE,2011 Mitsubishi Outlander XLS,Mitsubishi,2011 Mitsubishi Outlander,2011
18,Automatic transmission,All-wheel drive,Gasoline,24,230,FALSE,2010 Mitsubishi Outlander GT,Mitsubishi,2010 Mitsubishi Outlander,2010
19,Automatic transmission,Front-wheel drive,Gasoline,25,230,FALSE,2010 Mitsubishi Outlander XLS,Mitsubishi,2010 Mitsubishi Outlander,2010
18,Automatic transmission,All-wheel drive,Gasoline,24,230,FALSE,2010 Mitsubishi Outlander XLS AWD,Mitsubishi,2010 Mitsubishi Outlander,2010
18,Automatic transmission,Rear-wheel drive,Gasoline,27,304,FALSE,2011 Cadillac CTS Coupe,Cadillac,2011 Cadillac CTS Coupe,2011
18,Automatic transmission,All-wheel drive,Gasoline,27,304,FALSE,2011 Cadillac CTS Coupe AWD,Cadillac,2011 Cadillac CTS Coupe,2011
16,Manual transmission,Rear-wheel drive,Gasoline,25,304,FALSE,2011 Cadillac CTS Coupe Performance MT,Cadillac,2011 Cadillac CTS Coupe,2011
18,Automatic transmission,Rear-wheel drive,Gasoline,27,304,FALSE,2011 Cadillac CTS Coupe Performance,Cadillac,2011 Cadillac CTS Coupe,2011
18,Automatic transmission,All-wheel drive,Gasoline,27,304,FALSE,2011 Cadillac CTS Coupe Performance AWD,Cadillac,2011 Cadillac CTS Coupe,2011
16,Manual transmission,Rear-wheel drive,Gasoline,25,304,FALSE,2011 Cadillac CTS Coupe Premium MT,Cadillac,2011 Cadillac CTS Coupe,2011
18,Automatic transmission,Rear-wheel drive,Gasoline,27,304,FALSE,2011 Cadillac CTS Coupe Premium,Cadillac,2011 Cadillac CTS Coupe,2011
18,Automatic transmission,All-wheel drive,Gasoline,27,304,FALSE,2011 Cadillac CTS Coupe Premium AWD,Cadillac,2011 Cadillac CTS Coupe,2011
14,Automatic transmission,Rear-wheel drive,Gasoline,19,310,FALSE,2010 Toyota Sequoia SR5,Toyota,2010 Toyota Sequoia,2010
14,Automatic transmission,Rear-wheel drive,Gasoline,19,381,FALSE,2010 Toyota Sequoia SR5 5.7L,Toyota,2010 Toyota Sequoia,2010
13,Automatic transmission,Four-wheel drive,Gasoline,18,310,FALSE,2010 Toyota Sequoia SR5 4x4,Toyota,2010 Toyota Sequoia,2010
13,Automatic transmission,Four-wheel drive,Gasoline,18,381,FALSE,2010 Toyota Sequoia SR5 5.7L 4x4,Toyota,2010 Toyota Sequoia,2010
13,Automatic transmission,Four-wheel drive,Gasoline,18,381,FALSE,2010 Toyota Sequoia SR5 FFV,Toyota,2010 Toyota Sequoia,2010
14,Automatic transmission,Rear-wheel drive,Gasoline,19,381,FALSE,2010 Toyota Sequoia Limited,Toyota,2010 Toyota Sequoia,2010
13,Automatic transmission,Four-wheel drive,Gasoline,18,381,FALSE,2010 Toyota Sequoia Limited 4x4,Toyota,2010 Toyota Sequoia,2010
13,Automatic transmission,Four-wheel drive,Gasoline,18,381,FALSE,2010 Toyota Sequoia Limited FFV,Toyota,2010 Toyota Sequoia,2010
14,Automatic transmission,Rear-wheel drive,Gasoline,19,381,FALSE,2010 Toyota Sequoia Platinum,Toyota,2010 Toyota Sequoia,2010
13,Automatic transmission,Four-wheel drive,Gasoline,18,381,FALSE,2010 Toyota Sequoia Platinum 4x4,Toyota,2010 Toyota Sequoia,2010
13,Automatic transmission,Four-wheel drive,Gasoline,18,381,FALSE,2010 Toyota Sequoia Platinum FFV,Toyota,2010 Toyota Sequoia,2010
24,Manual transmission,Front-wheel drive,Gasoline,31,148,FALSE,2011 Mitsubishi Outlander Sport ES,Mitsubishi,2011 Mitsubishi Outlander Sport,2011
15,Automatic transmission,Front-wheel drive,Gasoline,23,275,FALSE,2011 Cadillac DTS,Cadillac,2011 Cadillac DTS,2011
15,Automatic transmission,Front-wheel drive,Gasoline,23,275,FALSE,2011 Cadillac DTS Luxury,Cadillac,2011 Cadillac DTS,2011
15,Automatic transmission,Front-wheel drive,Gasoline,23,275,FALSE,2011 Cadillac DTS Premium,Cadillac,2011 Cadillac DTS,2011
15,Automatic transmission,Front-wheel drive,Gasoline,23,292,FALSE,2011 Cadillac DTS Platinum,Cadillac,2011 Cadillac DTS,2011
17,Automatic transmission,Rear-wheel drive,Gasoline,24,297,FALSE,2011 Infiniti EX35,Infiniti,2011 Infiniti EX,2011
17,Automatic transmission,All-wheel drive,Gasoline,24,297,FALSE,2011 Infiniti EX35 AWD,Infiniti,2011 Infiniti EX,2011
17,Automatic transmission,Rear-wheel drive,Gasoline,24,297,FALSE,2011 Infiniti EX35 Journey,Infiniti,2011 Infiniti EX,2011
17,Automatic transmission,All-wheel drive,Gasoline,24,297,FALSE,2011 Infiniti EX35 Journey AWD,Infiniti,2011 Infiniti EX,2011
17,Automatic transmission,Rear-wheel drive,Gasoline,26,300,FALSE,2010 BMW 335i Sedan AT,BMW,2010 BMW 3 Series Sedan,2010
17,Automatic transmission,All-wheel drive,Gasoline,25,300,FALSE,2010 BMW 335i xDrive Sedan AT,BMW,2010 BMW 3 Series Sedan,2010
18,Manual transmission,Rear-wheel drive,Gasoline,28,230,FALSE,2010 BMW 328i Sedan,BMW Motorrad,2010 BMW 3 Series Sedan,2010
23,Automatic transmission,Rear-wheel drive,Gasoline,36,265,FALSE,2010 BMW 335d Sedan,BMW,2010 BMW 3 Series Sedan,2010
17,Automatic transmission,All-wheel drive,Gasoline,25,230,FALSE,2010 BMW 328i xDrive Sedan AT,BMW Motorrad,2010 BMW 3 Series Sedan,2010
16,Manual transmission,All-wheel drive,Gasoline,25,300,FALSE,2010 BMW 335i xDrive Sedan,BMW,2010 BMW 3 Series Sedan,2010
17,Manual transmission,All-wheel drive,Gasoline,25,230,FALSE,2010 BMW 328i xDrive Sedan,BMW Motorrad,2010 BMW 3 Series Sedan,2010
18,Automatic transmission,Rear-wheel drive,Gasoline,28,230,FALSE,2010 BMW 328i Sedan AT,BMW Motorrad,2010 BMW 3 Series Sedan,2010
17,Manual transmission,Rear-wheel drive,Gasoline,26,300,FALSE,2010 BMW 335i Sedan,BMW,2010 BMW 3 Series Sedan,2010
